gers_id,name,brand_token,latitude,longitude,city,state,tier,matched_opis_id,matched_name,matched_geocode_precision,distance_mi,decision,reason
233b0786-b194-4d4a-82ac-afc2b16f7f3d,76,,38.57421700,-121.30231100,Rancho Cordova,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
233b0e2b-1a2c-4eb3-927e-ab7475eaa514,Shell,,34.47157493,-117.27248415,Victorville,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
233d9630-af1d-4f94-8e2c-42fc3bf8c0f3,5 Star Travel Plaza,,37.41990648,-120.76528773,Delhi,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
2360ff5b-f8ba-4282-8366-496cb5b545a2,Chevron,,32.79013400,-117.09812400,SAN DIEGO,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
23616b03-6551-4268-ad4d-28c4a20156e6,Chevron,,33.78247659,-118.19769569,Long Beach,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
237abf10-018c-406d-9446-4d8f82550d21,Chevron,,34.86400770,-118.16760290,ROSAMOND,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
23806e96-5a07-48af-a3ee-123c3d0e8d46,Shell,,39.23727600,-121.03669000,GRASS VALLEY,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
238b7f54-e195-4d8f-8e0c-61eb2d1ce7e2,Pilot Travel Center,PILOT,37.01886033,-120.13309809,Madera,CA,city,,,,,kept,"no rooftop candidate found within the search radius; no city-tier match on brand, city and state"
23a8a9c1-d7dd-4c01-b99a-985d147f2361,Foresthill Valero,,39.01894000,-120.82706000,Foresthill,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
23ab094b-989f-4f1d-90a7-263eeb365dfd,Rotten Robbie,,37.02096243,-121.56941372,Gilroy,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
23b4d110-8115-42e1-82b3-5cc13e6c1662,SEI 37948,,37.94360000,-122.32859000,RICHMOND,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
23b62e85-d076-4885-8d6c-3a3254cb1467,76,,33.91141600,-117.86943100,Brea,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
23b841fa-8d1a-4eaf-89b3-ab40a118084d,Shell,,38.70228000,-121.29009000,CITRUS HEIGHTS,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
23bbb081-a663-400a-8c45-22b83ff79c82,ARCO,,33.88890497,-118.15969004,Paramount,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
23bedca6-0ac6-4d53-88cc-d6aa59a2d4d3,Jessie's Gas,,36.84913555,-121.40240849,Hollister,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
23bfd8b1-ca10-4a48-98d4-9db955690119,Shell,,39.32161409,-120.20852932,Truckee,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
23c3df5a-b6bb-4428-bc93-47b549900194,Shell,,38.47388880,-121.42758670,Sacramento,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
23db561f-3979-4626-b6f1-c62a4979649d,Chevron,,38.25030754,-122.62439785,Petaluma,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
23e5bf3a-7322-45a4-9fb2-a9ea28f0dcce,Foxxy Gasoline,,37.68498404,-121.76558866,Livermore,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
23f14834-cfd8-45ff-9f9e-f422d0f29016,ARCO,,34.05637798,-117.66956663,Ontario,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
23f9cb9d-e6fd-48f7-970e-8c2ee4e01f22,Shell,,33.96936375,-117.25343219,Moreno Valley,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
24045c3d-d591-4da2-aa66-676f2c08bba0,Lake Morena Country Market,,32.67932218,-116.50518722,Campo,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
2408c54a-87e5-412f-88f4-8cb808573566,Shell,,35.31104065,-120.83343892,Los Osos,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
2410558c-39b7-4b49-a909-3fa661ea7b48,24-7 Gas and Food,,37.75396439,-122.16559250,Oakland,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
241a8705-c752-4fc7-8d31-893221407689,Vo Auto Repair,,34.06961269,-118.12333455,Monterey Park,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
241e5044-f8bc-40e3-9d2f-7b4dbf2e4d4a,76,,32.75341594,-117.22303487,San Diego,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
2430f921-f0ad-4aaa-9f9e-ae522dcc4401,Chevron,,42.24585013,-122.77761078,Talent,OR,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
24315f17-738e-43ba-a494-6cba09d8220f,Shell,,32.83961089,-117.09804136,San Diego,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
2432ef29-6a55-44d3-b82e-edd19100b32c,Propel Fuels,,37.35554464,-121.90474679,San Jose,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
243cedb4-4ef9-4be3-9cb1-667bc94d7c91,Sinclair Gas Station,,37.05670127,-120.84080162,Los Banos,ND,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
2448e476-05e4-4eac-b532-61bfe8bf3d23,Cosby Oil Co,,33.94046873,-118.05782702,Santa Fe Springs,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
244a9916-ebf7-414a-a35c-722bb60a21db,Valero,,38.80005457,-121.72026571,Knights Landing,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
245a6326-c568-4444-ba6f-7a2ff79a2862,Chevron,,33.76022242,-117.82961357,Tustin,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
2463c0a3-8c8f-4d8d-a4fd-e0392fb9348a,Valero,,38.69539300,-120.81139000,Diamond Springs,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
24694137-776e-4f87-a439-041430dabbc1,BYRON CORNERS,,37.86730000,-121.63790000,BYRON,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
246e9bc8-5c69-4554-a1bc-9c574dfb99c5,Sun Valley Fuel,,33.12541994,-117.08754224,Escondido,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
2471c12b-aefa-42b6-ae56-863fcac005fd,Mobil,,32.95660378,-117.03709704,Poway,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
24754316-d499-4125-b8ba-96be238e1246,76,,36.92799700,-121.76635200,Watsonville,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
247766b3-d817-4a89-9ef4-d81ea60177a1,Shell,,33.82026210,-117.52273230,Corona,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
24784556-cfa9-44c9-b7c8-e5131f712a59,Speedy Fuel,,33.78447700,-118.20822300,Long Beach,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
248e621c-04d7-4131-b3da-e398cbad1780,Mobil,,33.98331675,-118.39430908,Culver City,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
24913cd0-a24c-4a88-a9e0-576b326edb9d,7-Eleven Fuel,,37.99345000,-122.09993000,Martinez,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
24936052-6844-48c4-b227-e266101c93d5,ARCO,,38.55074770,-121.69660470,Davis,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
24952477-f2f8-42f3-a266-9026c7c2f242,Shell,,37.65065212,-122.43047400,South San Francisco,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
249599d2-9596-4859-b2f0-e259c11ac93e,Chevron,,34.04140294,-117.15633846,REDLANDS,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
249dfe4a-8161-4973-8974-022223d02bcd,76,,37.30365800,-121.91319000,San Jose,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
249eb10e-fdce-458a-8211-5c466a14f219,Shell,,38.15182914,-121.59111859,Isleton,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
249ffb7a-c54b-43f6-b213-1a6c67eb2a7c,76,,43.24704100,-123.45925400,Roseburg,OR,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
24a09159-9a56-4710-b678-9b478f4f015d,Exxon & Mobil Stations,,34.09097607,-118.32704008,Los Angeles,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
24a5d2f1-c885-42c8-b6a4-278244f8b58d,Chevron,,37.37434982,-121.87298058,San Jose,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
24a7ee77-8f5e-4e56-b9b7-ede46ea089d0,ExtraMile,,38.25045720,-122.62413110,Petaluma,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
24b67b7c-87e6-4a43-ba49-c667a9357ba6,Chevron,,33.84704356,-118.26410416,Carson,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
24bc686c-2269-4d5c-ba37-fa8ab9a6c323,76,,37.77377800,-122.43780900,San Francisco,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
24c7f61b-cf71-40d3-b550-1596e9e26aea,ARCO,,34.12101771,-117.24330165,San Bernardino,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
24c8ac24-3933-4fd9-8648-9f63a6c64394,Unocal Ford Street,,34.04144000,-117.15628000,Redlands,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
24c940e4-00cd-4f4f-a9de-bf6c85293490,BP,,32.82052700,-117.17595100,San Diego,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
24d13053-b0da-4b76-9354-e3925738a104,Valero,,38.59086345,-121.53696244,West Sacramento,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
24eb96a8-80a1-4eb0-a462-c292e9598c73,Speedway,,38.32303435,-122.30085677,Napa,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
24ed2555-88ce-48a7-b1e5-93ba4a12bc5b,Lone Tree Gas & Food,,37.96797329,-121.78665876,Antioch,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
24f569e1-9912-4f55-bf2e-189270773264,Speedway,,34.58691948,-118.14860850,Palmdale,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
25080c28-e072-46f2-9288-4f778666de52,Chevron,,38.25855206,-122.03387237,Fairfield,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
250934e6-28be-4ed5-a5b9-9cabaa7e3edf,Mobil,,37.79359793,-121.21651212,Manteca,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
250e1f4f-7d16-4d92-bd58-27282bd80f9b,76,,34.07007700,-117.88989000,West Covina,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
2519fcb8-d742-4ab0-8f22-8eb40c9359ab,Cedarville Station,,41.52985600,-120.17155800,Cedarville,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
251f0069-97f5-41c9-b788-0a90cf78f6f8,Chevron,,33.81257783,-118.29788115,Harbor City,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
2522b4ca-19f6-4597-a5c8-24fb33ff6bc2,76,,34.06235500,-117.18077900,Redlands,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
254dd36f-bcbf-4cf2-b30e-6c04cb7bb5a0,Valero,,38.55545100,-121.47238700,Sacramento,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
255db2df-5862-44e0-80d1-75791e3c2683,Chevron,,34.24120269,-116.91736242,Big Bear Lake,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
25691cf1-79bb-49ee-8488-549ff21055ff,Chevron,,37.02182536,-121.56910380,Gilroy,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
257343a2-67d0-4d2f-aa10-a24bb5e9a56a,Valero,,33.72793142,-117.82159805,Tustin,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
258d86d5-a28f-4c04-9e6f-1e1f1acaf290,Alex's Foreign Auto,,37.07668204,-122.08000677,Ben Lomond,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
258d8dd2-b97d-44ae-8d9e-9c4b85fa12e3,76,,37.27182000,-121.95451300,Campbell,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
259210c5-30bf-451b-8059-0361ac463d46,Sinclair Gas Station,,42.19693160,-121.75714640,Klamath Falls,OR,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
259a0b34-ebec-4636-a964-aafc7573f55c,Texaco,,33.16762280,-117.24714819,Vista,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
259b4185-8e77-4600-af47-a49f87ec3bfa,ARCO,,33.99455612,-118.41793535,Los Angeles,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
25a00c0f-5261-4322-8ea6-3e49089c45b2,ARCO,,34.06953685,-117.12201518,Mentone,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
25a1bc1b-6087-4e8d-a2be-348537252f53,76,,33.80325972,-117.98412068,Stanton,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
25a3dbbe-8ca1-4435-b96a-ead63537e352,Redondo Beach Fuel,,33.83850300,-118.38577600,Redondo Beach,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
25a51a07-9726-4543-bdc3-e5f0c8cb8ef6,Shell,,34.51837409,-117.31585222,Victorville,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
25aed4c3-4ddb-4451-ba6b-e6d2d2a71261,76,,33.52661092,-117.71231207,Laguna Niguel,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
25bd4d0f-a27f-46ba-ac58-1698edcb0037,BP,,37.95981200,-122.03404600,Concord,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
25c091bf-da92-4ce2-ae41-c66ee43fb972,ARCO,,38.63664122,-121.38318735,Sacramento,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
25cb6150-77b8-46b1-a0f5-358c83c285e5,Joe's Travel Plaza,,37.53857254,-121.26358770,Westley,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
25d91330-e9b0-446b-b6b0-69bc48cabc26,Costco Gasoline,,38.69065455,-121.29876939,Citrus Heights,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
25d98787-d139-4da7-882b-4b2d8ce7d06d,CAL FRESNO 107,,36.63870000,-120.62728700,FIREBAUGH,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
25db418b-0030-4f4f-b769-201fa154890b,All Smogs Test & Auto Repair,,37.70850331,-121.92587793,Dublin,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
25db49ed-ee11-4b9d-865b-ba0ff7652a8a,Shell,,37.30034490,-120.49539147,Merced,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
25ddf719-8b6a-40e5-b3d1-da5a1a1b1984,WATSONVILLE PETROLEUM INC,,36.92790600,-121.76647900,WATSONVILLE,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
25e13229-a844-4a2b-93b1-2c88c2258acd,ARCO,,38.00803415,-121.87162585,Pittsburg,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
2610d04a-e632-40ec-aa6a-a7ace4f38b4a,Chevron,,36.20499380,-121.13733922,King City,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
2617c08b-ffb1-4ed0-b57c-354413285241,Chevron,,38.34749785,-121.99820990,Vacaville,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
261f2a62-c734-4c81-a7fc-99c90e6cb0bf,Shell,,33.87798719,-118.07289662,Cerritos,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
2623a4db-350b-4dbc-b48c-b353ad63c6a7,Shell,,37.79721989,-121.92118768,Danville,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
262f48bf-d401-4d12-8eaf-5670fb5f0b8e,Rocket,,34.05783716,-118.21049206,Los Angeles,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
26378953-7dff-411c-80cf-d79838f5560a,A-1 Gas & Liquor,,38.49271292,-121.42719909,Sacramento,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
2645dcbe-3f3f-435a-8f55-38083e1b65c6,Gulf,,36.53214570,-120.09743552,Helm,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
264cfcc0-3ea8-4adc-a7ed-903c5e302f87,Chevron,,36.97488818,-120.07799506,Madera,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
264e7613-54e7-4b60-865f-d8938e5c3642,Chevron,,37.68782782,-122.13940118,San Leandro,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
2675e62e-7c25-4fc8-9519-43abed523d9c,Bandini Truck Terminal,,34.00855100,-118.21137300,Vernon,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
267af8a5-7b13-4ee1-8839-06e264ee4b92,Phillips 66,,38.71477321,-121.39289925,Antelope,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
26821a5b-c22e-466c-aa27-ae1b7a7162d0,Chevron,,38.47395541,-121.41784357,Sacramento,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
268c0cb0-dc5d-45cc-830a-8710d2121a3e,Mobil,,32.74021654,-116.93874613,El Cajon,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
268c8368-5f26-4868-8931-1e3e95983eae,Shell,,33.69615774,-117.90809773,Santa Ana,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
26a2cff0-1c41-4b27-85f9-4221ed7b028d,ROCKET 514,,34.06255700,-117.48842600,FONTANA,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
26aba411-adbf-448c-9197-dff17003cd68,United Oil,,33.81126992,-118.18958447,Long Beach,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
26b2a4e5-d975-43f8-a696-54cb782e85cb,ARCO,,34.22139281,-118.39609807,North Hollywood,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
26b64daa-3363-41fa-b26e-41b1535f2c65,Shell,,34.04282842,-118.21621700,Los Angeles,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
26b7444d-b877-4298-826d-465ca4d56058,Sinclair Gas Station,,38.55879291,-120.72620897,Somerset,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
26ba24e7-c3c8-434d-a84c-4e55966ea763,Stop N Save,,37.69383285,-122.08967235,Castro Valley,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
26ba67ad-c82d-4aaf-a5ac-51dea2105a2b,Mobil,,34.07499640,-117.89001790,West Covina,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
26c0a0e6-4954-407c-9e72-2de730910dd5,ARCADIA DUARTE,,34.12980000,-118.02780000,ARCADIA,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
26c5cd92-b4c9-432d-ab3d-4f82423c2984,InterState Oil Company,,40.56513458,-122.35051999,Redding,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
26c8a05a-7e9c-49f2-9a85-0dd15cf83dba,ARCO,,33.90375348,-118.19536303,Compton,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
26d92acd-f796-4ab3-9962-de1a5b91f86b,Chevron,,38.52482097,-121.46300556,Sacramento,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
26dacddc-10d9-471d-ac8b-3134fe595f32,Sinclair,,38.02110210,-121.35704258,Stockton,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
26e3775a-ca59-47cc-a33c-4986c9580a99,SC Fuels,,34.04491990,-118.03141360,South El Monte,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
26eaa953-b16f-4cb8-a75a-0283afb7200e,76,,38.34912500,-121.99576100,Vacaville,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
26edcb69-af14-4324-a656-6c17758b85b9,Shell,,33.81775988,-117.83559795,Orange,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
26f5ffcd-a0b5-4a64-bd5d-5520a99cdb38,Clean Energy,,33.86372675,-117.23469761,Moreno Valley,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
26f66507-0904-48ec-9566-536b80b2deb9,Fairway Express Lube,,38.78411000,-121.26951000,Roseville,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
26fa007e-aa1f-4cdc-934c-b4442ab46825,Chevron,,33.97753339,-118.38667138,Los Angeles,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
26fb60bf-a75c-4a32-a1ca-b6263ef3b58b,Sinclair Gas Station,,34.01803969,-117.98867320,La Puente,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
270376b6-af6e-4a3b-b679-afd76cdcf895,Ultramar,,33.94045408,-117.22601840,Moreno Valley,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
270a7fd6-8bc8-47f6-b238-e5f9fb5cd322,Mobil,,33.78752265,-117.80527857,Orange,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
270aa0c8-4edf-4a72-9fa2-99587f09233b,Mobil,,34.08861404,-117.67062506,Upland,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
270d5229-c6d8-4053-849a-df3107e8549a,Rotten Robbie,,37.96156637,-122.06140779,Concord,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
27223591-18b7-4633-bf16-3bc632d29202,Rose Food & Liquor,,38.74891114,-121.27045231,Roseville,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
272d6417-f12b-4450-9b6f-b2e1cecb42d4,ARCO,,34.20087378,-118.57491664,Winnetka,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
2735a69d-a593-489a-b7e1-89c663c4fd09,76,,38.29878300,-122.47558400,Sonoma,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
2748b7fe-05f7-4560-b267-4f725e253932,Redwood Petroleum,,40.88580800,-123.98887200,Blue Lake,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
2755913d-48d2-4270-86da-b20dc3f61fb4,Chevron,,37.69823520,-121.90458780,PLEASANTON,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
275d57ea-e170-45cc-b35e-57120cba7ebf,Comets,,40.88169237,-121.66840659,Burney,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
275e580a-d291-4675-aaa2-49ad23495e3e,Shell,,34.15229800,-118.65236700,Calabasas,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
276310d6-5593-4dd0-ab46-983265ab49f3,G&M Oil Company,,33.93166287,-117.95879774,La Habra,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
277765f8-dffd-4884-8fd9-4b9f3cb053a6,Chevron,,34.09568231,-117.67077519,Upland,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
2777a2d7-9f2b-4a14-b950-03af86fbb9eb,Walmart Supercenter,,37.95895513,-121.28307823,Stockton,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
277d098f-b886-4524-a76b-8193b998f35c,76 Gas Station,,34.01713674,-117.50559535,Jurupa Valley,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
2789af3e-55b2-4c38-8cfc-426fb690ccf8,DB Kerman,,36.73460000,-120.05770000,Kerman,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
27903671-b1b7-42f2-803a-6a9c0f2eefc7,Canyonville Union 76,,42.93580000,-123.26500000,Canyonville,OR,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
27938c16-5784-4a1e-99dd-d9a6f60b517f,Chevron,,34.13464647,-118.00123553,Monrovia,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
27a99f6b-0e4e-4ba0-8662-a83edf57e1c4,Pactiv Corp.,,40.14890245,-122.21135254,Red Bluff,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
27aa4b9a-815a-4333-8f31-e811aa95a977,76,,33.83174500,-118.08153800,Hawaiian Gardens,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
27b68ac2-9c92-4bfe-84be-93ccb1fdbadc,76,,37.65830800,-121.03156600,Modesto,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
27bfa947-0369-4010-ad2f-ae3e64db6ce4,Speedway,,34.03415000,-117.57520000,Ontario,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
27c094ca-50ce-4a7b-a925-6537861d0323,Chevron,,37.56002956,-122.01166161,Fremont,CA,tight,,,,,kept,no rooftop candidate found within the search radius; brand token is None so the city tier does not apply
